loan_amnt,term,int_rate,credit,emp_length,home_ownership,annual_inc,dti,bad_loans
23000, 60 months,19.74,1,5,RENT,74872.0,12.55,1
6600, 36 months,11.49,5,2,RENT,36000.0,16.4,0
15800, 36 months,11.55,5,8,RENT,44278.0,21.63,1
11000, 36 months,13.49,4,4,RENT,29472.0,12.91,0
7000, 36 months,12.69,5,9,RENT,49000.0,14.42,0
7500, 36 months,7.9,6,1,RENT,42500.0,4.26,0
14125, 36 months,6.62,6,0,OWN,30000.0,21.24,0
10000, 36 months,17.56,3,11,MORTGAGE,75492.0,15.8,1
8500, 36 months,5.42,6,5,RENT,44000.0,4.36,0
3250, 36 months,15.88,4,6,MORTGAGE,45000.0,24.21,1
12025, 60 months,15.99,3,8,MORTGAGE,67000.0,19.25,0
9000, 60 months,12.99,4,5,MORTGAGE,48000.0,28.68,0
15600, 36 months,7.9,6,6,OWN,55000.0,20.4,0
20000, 60 months,14.47,4,2,RENT,72000.0,25.78,1
5000, 36 months,15.22,4,3,RENT,95000.0,2.46,1
6250, 36 months,17.54,0,1,RENT,35000.0,19.85,1
5000, 36 months,12.17,3,1,RENT,10000.0,0.0,1
6000, 36 months,6.99,6,3,MORTGAGE,40000.0,7.05,0
10000, 36 months,9.99,5,11,MORTGAGE,85000.0,12.59,0
12000, 36 months,21.15,2,6,RENT,75000.0,1.2,1
7500, 36 months,16.77,3,3,RENT,120000.0,12.84,0
10500, 36 months,16.2,4,0,MORTGAGE,30000.0,21.68,1
7000, 36 months,12.99,4,11,MORTGAGE,175000.0,9.38,0
5000, 36 months,11.71,5,4,RENT,52273.0,8.95,0
6000, 36 months,12.99,4,11,RENT,38000.0,7.29,1
1950, 36 months,9.99,5,1,MORTGAGE,100128.0,13.1,1
7000, 36 months,6.03,6,11,MORTGAGE,80000.0,13.39,0
15000, 36 months,6.03,6,6,MORTGAGE,90000.0,5.01,0
25000, 60 months,17.56,3,8,MORTGAGE,80000.0,10.8,1
4000, 36 months,14.96,3,1,RENT,20400.0,4.76,1
12000, 36 months,6.62,6,1,MORTGAGE,94500.0,4.17,0
3000, 36 months,5.42,6,0,MORTGAGE,16908.0,0.85,0
8100, 36 months,7.51,6,7,RENT,85000.0,16.4,0
1600, 36 months,9.99,5,2,RENT,25000.0,19.02,0
7000, 36 months,7.51,6,4,RENT,50026.0,16.58,0
7400, 36 months,16.77,3,3,RENT,37000.0,19.91,0
2000, 36 months,15.62,3,5,MORTGAGE,52000.0,5.84,0
15000, 36 months,12.99,4,11,MORTGAGE,77927.0,22.21,0
4200, 36 months,10.59,5,8,RENT,36000.0,11.53,0
7800, 36 months,8.9,6,11,MORTGAGE,117000.0,17.39,0
10000, 60 months,18.55,3,3,MORTGAGE,50000.0,31.27,1
6000, 36 months,7.49,6,7,RENT,48000.0,25.85,1
18000, 36 months,8.9,6,5,RENT,75000.0,10.98,0
17325, 60 months,23.7,1,11,RENT,53456.0,34.03,1
4000, 36 months,12.87,4,3,OWN,18000.0,13.8,1
9000, 36 months,17.1,4,11,MORTGAGE,400000.0,5.62,1
7000, 36 months,11.49,5,11,OWN,65000.0,9.56,0
10000, 36 months,6.62,6,5,MORTGAGE,80000.0,2.59,0
10000, 36 months,16.99,3,0,MORTGAGE,40000.0,12.72,1
10000, 60 months,19.04,1,3,RENT,58000.0,15.43,1
24000, 36 months,10.99,5,9,RENT,135000.0,7.08,0
12000, 36 months,6.62,6,4,MORTGAGE,150000.0,4.38,0
10000, 36 months,6.62,6,11,MORTGAGE,98000.0,6.21,0
11975, 36 months,6.62,6,6,RENT,50000.0,14.55,0
4000, 36 months,13.79,4,2,MORTGAGE,70500.0,8.19,1
20000, 36 months,14.3,4,11,MORTGAGE,60000.0,34.52,1
10000, 36 months,8.9,6,9,RENT,60000.0,7.24,0
6075, 36 months,17.76,3,0,MORTGAGE,48300.0,10.31,1
10000, 36 months,10.59,5,11,MORTGAGE,56820.0,13.9,1
10600, 36 months,15.96,4,8,MORTGAGE,47000.0,16.03,0
25000, 36 months,16.82,2,4,RENT,60000.0,1.92,1
13250, 36 months,5.99,6,11,MORTGAGE,52000.0,16.82,0
3600, 36 months,6.99,6,9,MORTGAGE,44000.0,9.82,0
12000, 36 months,12.99,4,11,MORTGAGE,180000.0,22.3,0
12000, 36 months,7.49,6,2,RENT,73000.0,14.34,0
10000, 36 months,7.49,6,11,MORTGAGE,62000.0,12.17,0
2725, 36 months,12.18,5,4,RENT,50000.0,1.92,1
15000, 36 months,8.9,6,2,RENT,40000.0,11.76,0
13350, 36 months,17.56,3,11,MORTGAGE,50000.0,32.47,1
7200, 36 months,8.9,6,4,RENT,80000.0,3.54,0
12250, 36 months,15.99,3,1,RENT,50000.0,24.41,0
6000, 36 months,10.99,5,11,MORTGAGE,95610.0,21.56,0
9600, 36 months,10.99,5,1,RENT,46000.0,23.79,0
19275, 36 months,14.5,2,9,RENT,33600.0,9.86,1
9600, 60 months,14.27,4,11,MORTGAGE,65196.0,9.35,0
12000, 36 months,10.99,5,6,RENT,60000.0,24.26,0
15000, 36 months,10.99,5,10,RENT,45000.0,17.41,1
1500, 36 months,12.68,4,11,MORTGAGE,80000.0,8.56,1
5175, 36 months,6.03,6,7,MORTGAGE,36000.0,17.57,0
8000, 36 months,12.72,4,9,MORTGAGE,48000.0,18.5,1
4000, 36 months,10.59,5,1,RENT,42000.0,20.43,0
7500, 36 months,8.49,6,5,RENT,50400.0,13.57,1
1000, 36 months,9.91,5,11,OWN,50000.0,7.46,0
7000, 60 months,10.99,5,10,MORTGAGE,120000.0,17.03,1
7000, 36 months,8.49,6,6,OWN,37200.0,20.03,0
7200, 36 months,10.99,5,4,OWN,30000.0,20.92,0
3250, 36 months,8.94,6,1,RENT,45000.0,6.13,1
12800, 60 months,22.4,2,7,RENT,36200.0,22.94,1
20000, 60 months,18.79,2,3,RENT,65000.0,20.9,0
4000, 60 months,19.03,2,8,MORTGAGE,54996.0,7.2,0
12000, 60 months,18.25,3,8,RENT,64000.0,11.33,0
7500, 36 months,15.27,4,5,RENT,45000.0,6.51,0
12000, 36 months,14.79,4,0,RENT,25536.0,10.15,0
6800, 36 months,8.49,6,4,RENT,27800.0,7.73,0
3000, 36 months,10.99,5,3,MORTGAGE,49000.0,12.96,1
10000, 36 months,7.49,6,2,RENT,38000.0,7.77,0
5600, 36 months,12.84,4,11,RENT,30000.0,2.08,1
5000, 36 months,11.78,4,11,MORTGAGE,47000.0,22.49,1
16950, 60 months,25.28,1,11,OWN,38000.0,13.74,1
13000, 36 months,7.88,6,6,MORTGAGE,53500.0,22.36,1
4500, 36 months,18.55,3,4,RENT,35000.0,15.53,1
4100, 36 months,10.59,5,11,RENT,57000.0,7.54,0
21000, 60 months,13.99,4,6,MORTGAGE,75000.0,5.68,0
12000, 36 months,9.63,5,5,RENT,24996.0,12.15,1
10500, 36 months,15.33,1,1,RENT,62000.0,1.72,1
35000, 36 months,10.59,5,11,OWN,300000.0,10.28,0
5500, 36 months,15.23,4,2,RENT,19200.0,19.25,0
8875, 36 months,13.05,5,5,RENT,28000.0,31.59,1
35000, 60 months,13.49,4,11,MORTGAGE,105000.0,8.62,0
20000, 60 months,10.59,5,2,RENT,39150.0,29.12,0
2000, 36 months,22.2,2,8,RENT,61000.0,13.51,1
9000, 36 months,6.03,6,4,RENT,64000.0,6.83,0
8475, 36 months,12.99,4,11,MORTGAGE,122708.0,15.59,1
5000, 36 months,7.9,6,0,RENT,40000.0,19.08,1
35000, 60 months,20.89,1,11,MORTGAGE,71316.0,14.79,1
4625, 36 months,5.42,6,11,OWN,43200.0,11.67,0
2400, 60 months,17.56,2,5,RENT,42000.0,1.14,1
12000, 60 months,14.27,4,11,MORTGAGE,68000.0,9.35,1
4325, 60 months,16.49,3,3,RENT,27000.0,20.4,0
15000, 60 months,20.99,1,6,MORTGAGE,150000.0,8.1,1
10000, 36 months,8.49,6,8,RENT,24000.0,16.05,0
35000, 60 months,21.67,1,7,RENT,250000.0,14.25,0
5375, 36 months,8.9,6,7,MORTGAGE,54000.0,19.89,0
31200, 60 months,17.99,2,3,RENT,92000.0,13.43,1
9000, 36 months,12.69,5,3,MORTGAGE,60000.0,19.52,0
16000, 36 months,16.0,3,1,RENT,48000.0,20.6,1
7000, 36 months,11.99,5,6,RENT,30000.0,18.72,0
28000, 36 months,5.99,6,4,MORTGAGE,258000.0,2.83,0
12000, 36 months,6.62,6,2,MORTGAGE,93000.0,6.88,0
13000, 36 months,10.99,5,2,RENT,64000.0,9.32,0
5000, 36 months,9.91,5,4,OWN,37000.0,11.45,0
5000, 36 months,11.71,5,4,RENT,111460.0,10.12,0
10000, 36 months,13.55,3,6,RENT,71600.0,3.35,1
12000, 36 months,13.49,4,7,RENT,40000.0,15.72,0
7800, 36 months,17.76,3,5,RENT,550000.0,1.9,1
25000, 36 months,15.05,3,7,MORTGAGE,93000.0,1.69,1
11000, 36 months,13.11,4,1,RENT,42000.0,1.31,1
20000, 36 months,11.71,5,4,MORTGAGE,120000.0,17.33,0
20000, 60 months,16.77,3,7,MORTGAGE,60000.0,17.56,0
10800, 36 months,16.78,4,1,RENT,58000.0,24.25,1
8000, 36 months,9.91,5,0,RENT,60000.0,19.9,1
6000, 36 months,12.42,5,3,RENT,40000.0,23.1,0
20000, 36 months,10.99,5,11,MORTGAGE,110000.0,8.97,1
10000, 60 months,21.7,2,3,MORTGAGE,62000.0,7.13,1
6500, 60 months,15.96,4,3,RENT,35000.0,15.91,0
6000, 36 months,15.22,4,2,RENT,39100.0,17.76,1
14000, 60 months,15.96,4,11,RENT,60000.0,12.9,1
10000, 36 months,13.99,4,6,OWN,38400.0,10.03,0
16800, 36 months,5.42,6,2,MORTGAGE,115000.0,4.98,0
30000, 60 months,23.5,1,11,MORTGAGE,95000.0,11.03,1
4000, 60 months,19.03,2,1,RENT,19200.0,12.75,1
4200, 36 months,13.49,4,7,RENT,55044.0,8.74,0
3000, 36 months,11.28,4,1,RENT,24000.0,12.45,1
13250, 36 months,17.58,3,8,RENT,35000.0,18.55,1
2500, 36 months,6.03,6,9,OWN,15300.0,26.43,0
3000, 36 months,11.83,5,1,RENT,17400.0,20.34,1
20000, 36 months,11.63,5,2,RENT,75000.0,14.22,0
4200, 60 months,16.77,3,8,MORTGAGE,22088.0,10.65,0
30000, 36 months,10.65,5,8,MORTGAGE,175000.0,17.15,0
35000, 60 months,11.71,5,11,MORTGAGE,108000.0,11.27,0
10000, 36 months,5.42,6,7,MORTGAGE,99996.0,8.03,0
4200, 36 months,14.27,4,3,RENT,36000.0,14.3,0
5000, 36 months,18.85,3,11,RENT,30000.0,8.4,1
8000, 36 months,11.55,5,6,MORTGAGE,225000.0,12.42,1
7000, 36 months,9.91,5,11,RENT,73882.0,11.45,0
4000, 36 months,5.99,6,8,MORTGAGE,69000.0,2.63,0
13800, 36 months,13.47,4,5,RENT,33036.0,13.98,1
5000, 36 months,16.95,2,4,RENT,50000.0,21.7,1
25000, 60 months,18.25,3,7,MORTGAGE,92604.0,18.84,0
4500, 36 months,8.49,6,6,RENT,60000.0,14.98,1
30000, 36 months,16.77,3,1,OWN,102000.0,13.73,0
21200, 60 months,17.57,3,11,MORTGAGE,48000.0,14.75,1
29000, 60 months,17.57,3,11,MORTGAGE,82000.0,9.41,1
7100, 36 months,12.42,5,1,OWN,24000.0,17.65,0
22250, 60 months,20.5,2,4,RENT,54000.0,16.81,1
16350, 60 months,11.49,5,8,RENT,49200.0,24.93,0
10800, 36 months,6.99,6,11,MORTGAGE,110000.0,13.47,0
2000, 36 months,6.99,6,9,OWN,56000.0,23.4,0
18000, 60 months,11.71,5,9,MORTGAGE,125004.0,8.24,0
1200, 36 months,7.49,6,11,OWN,20000.0,17.88,0
10000, 36 months,12.18,5,11,RENT,30000.0,24.56,1
25000, 60 months,18.25,3,6,RENT,83000.0,8.13,0
5000, 36 months,14.79,4,2,RENT,36000.0,9.67,0
5125, 36 months,17.27,4,1,RENT,17640.0,5.37,1
15000, 60 months,17.49,3,2,MORTGAGE,101741.0,23.49,0
7200, 36 months,18.79,2,4,RENT,40000.0,24.27,0
3975, 36 months,10.99,5,6,MORTGAGE,35568.0,17.04,0
6000, 36 months,7.51,6,7,RENT,30000.0,22.12,0
2000, 36 months,13.8,4,6,RENT,39500.0,14.04,1
30000, 36 months,15.61,4,6,MORTGAGE,100000.0,18.14,1
10000, 36 months,15.88,4,9,RENT,60000.0,14.37,1
9000, 36 months,12.42,5,6,MORTGAGE,47000.0,19.1,0
24000, 36 months,10.99,5,11,RENT,70000.0,25.46,0
20675, 60 months,13.49,4,3,MORTGAGE,81800.0,17.85,0
10000, 36 months,10.36,5,6,MORTGAGE,50000.0,14.57,1
6000, 36 months,10.65,5,7,RENT,160000.0,14.44,0
28000, 60 months,16.78,4,7,MORTGAGE,197000.0,7.5,1
13000, 36 months,15.88,4,4,RENT,40000.0,24.84,1
20000, 36 months,10.99,5,11,RENT,60000.0,17.26,0
6000, 36 months,9.76,5,7,MORTGAGE,60996.0,12.37,1
7000, 36 months,6.62,6,4,RENT,67752.0,15.62,0
5000, 36 months,8.49,6,3,RENT,48000.0,15.85,1
3000, 36 months,14.27,4,3,RENT,74500.0,15.27,0
5000, 36 months,15.96,4,11,RENT,90000.0,13.29,0
21000, 60 months,9.99,5,7,MORTGAGE,93000.0,8.1,1
15000, 60 months,11.55,5,9,MORTGAGE,49000.0,21.43,1
14000, 36 months,8.49,6,1,MORTGAGE,65000.0,27.55,0
14400, 60 months,17.1,4,6,RENT,45000.0,28.85,1
8000, 36 months,6.97,6,0,OWN,30500.0,23.85,1
9000, 36 months,12.53,5,5,MORTGAGE,145000.0,9.76,1
2500, 36 months,12.61,3,3,MORTGAGE,23169.0,3.78,1
6000, 36 months,6.03,6,9,RENT,15000.0,13.04,0
3000, 36 months,6.99,6,2,RENT,24000.0,4.2,0
8000, 36 months,12.69,5,2,OWN,35000.0,13.75,0
35000, 60 months,19.29,2,11,MORTGAGE,100000.0,12.42,0
6400, 36 months,9.99,5,2,RENT,65000.0,10.34,0
12000, 36 months,16.29,3,6,MORTGAGE,72000.0,16.33,0
15000, 36 months,11.66,4,3,RENT,36000.0,5.17,1
5000, 36 months,13.22,4,3,RENT,50000.0,3.26,1
18000, 60 months,15.95,2,6,RENT,52800.0,11.45,1
8000, 36 months,15.62,3,8,RENT,74000.0,2.59,0
10000, 36 months,13.49,4,4,RENT,40000.0,24.39,1
13750, 60 months,17.1,4,11,RENT,78000.0,30.46,1
16950, 36 months,11.55,5,3,MORTGAGE,96000.0,12.75,1
1300, 36 months,5.42,6,5,MORTGAGE,24000.0,6.7,0
7000, 36 months,11.71,5,11,MORTGAGE,60000.0,6.12,0
3000, 36 months,19.29,2,5,RENT,30000.0,2.48,1
2000, 36 months,11.99,5,6,MORTGAGE,30000.0,24.8,1
6500, 36 months,6.03,6,1,MORTGAGE,73000.0,11.03,0
9500, 36 months,12.69,5,1,MORTGAGE,52500.0,23.54,1
5000, 36 months,14.79,4,4,RENT,35550.0,10.63,0
18000, 36 months,12.35,5,11,MORTGAGE,76300.0,18.96,1
4000, 36 months,12.69,5,7,MORTGAGE,42000.0,23.23,1
18000, 36 months,9.99,5,11,MORTGAGE,84000.0,15.53,0
8000, 36 months,13.49,4,6,MORTGAGE,52000.0,18.25,1
16000, 60 months,11.49,5,4,MORTGAGE,56004.0,14.46,0
8000, 36 months,13.49,4,1,RENT,23000.0,7.62,1
4000, 36 months,12.99,4,10,MORTGAGE,75000.0,1.33,0
7200, 36 months,12.42,5,6,RENT,48000.0,17.43,0
18000, 36 months,12.53,4,8,MORTGAGE,100000.0,3.66,1
4800, 36 months,7.51,6,6,MORTGAGE,42500.0,20.75,0
9000, 36 months,14.27,4,3,RENT,40000.0,15.93,0
12000, 36 months,11.71,5,3,RENT,80000.0,2.13,0
10000, 36 months,12.85,5,11,MORTGAGE,130000.0,21.24,1
25300, 36 months,10.99,5,11,RENT,95000.0,1.68,1
18000, 36 months,7.9,6,7,MORTGAGE,70000.0,2.95,0
5000, 36 months,15.05,3,1,RENT,27000.0,4.31,1
35000, 60 months,16.49,3,11,MORTGAGE,82000.0,21.38,0
30000, 60 months,23.52,0,4,RENT,110000.0,8.54,1
2400, 36 months,10.59,5,1,OWN,19200.0,0.63,0
17325, 60 months,12.69,5,9,RENT,45000.0,29.44,0
6000, 36 months,10.99,5,5,MORTGAGE,33600.0,6.21,0
4500, 36 months,7.9,6,1,RENT,41700.0,1.58,0
12000, 36 months,6.62,6,11,MORTGAGE,90000.0,12.09,0
2600, 36 months,16.29,3,0,RENT,15000.0,7.12,0
2500, 36 months,11.71,5,7,OWN,61440.0,18.34,0
20000, 60 months,16.49,3,11,OWN,123000.0,16.52,1
5000, 36 months,13.48,4,1,RENT,48000.0,3.13,1
8400, 36 months,14.91,3,11,MORTGAGE,62400.0,0.27,1
5000, 36 months,10.65,5,2,OWN,44475.0,17.11,0
5000, 36 months,6.99,6,0,MORTGAGE,46800.0,15.72,0
20000, 36 months,10.65,5,8,RENT,48000.0,2.35,0
9250, 36 months,7.9,6,11,MORTGAGE,49200.0,24.56,0
10000, 36 months,11.49,5,6,RENT,80000.0,8.49,0
20000, 60 months,17.57,3,5,MORTGAGE,54000.0,31.04,1
10000, 36 months,13.68,4,9,MORTGAGE,52244.0,12.31,1
25000, 60 months,16.77,3,11,MORTGAGE,55000.0,20.79,1
3075, 36 months,10.59,5,2,RENT,30000.0,7.96,0
14000, 36 months,6.62,6,5,RENT,58000.0,17.81,0
27000, 36 months,11.71,5,9,MORTGAGE,130000.0,8.13,0
2000, 36 months,14.65,4,1,RENT,42000.0,11.2,0
4800, 36 months,12.42,5,0,RENT,30000.0,22.88,0
5000, 36 months,10.91,4,11,MORTGAGE,264000.0,8.3,1
6000, 36 months,10.99,5,11,MORTGAGE,59700.0,10.35,0
20000, 36 months,12.53,5,4,RENT,85000.0,24.56,1
2100, 60 months,15.65,3,1,RENT,12000.0,18.9,1
33600, 60 months,11.99,5,11,MORTGAGE,135000.0,7.88,0
17625, 36 months,8.9,6,2,RENT,45000.0,24.67,0
12000, 36 months,16.89,3,11,RENT,72000.0,19.07,1
15000, 36 months,16.0,2,8,RENT,62000.0,7.88,1
30000, 60 months,16.89,3,7,MORTGAGE,138000.0,9.79,0
8000, 60 months,13.61,4,4,OWN,22800.0,17.58,1
33600, 60 months,21.15,2,10,MORTGAGE,80000.0,11.64,1
9000, 36 months,11.78,4,8,MORTGAGE,90000.0,13.63,1
10000, 36 months,15.62,3,11,RENT,90000.0,12.19,0
9000, 36 months,9.99,5,11,MORTGAGE,51000.0,2.59,0
11375, 36 months,10.99,5,11,MORTGAGE,157124.0,3.01,1
20000, 36 months,21.15,2,7,MORTGAGE,84000.0,7.54,1
10000, 36 months,15.61,4,2,MORTGAGE,32000.0,10.13,1
5000, 36 months,12.42,5,5,RENT,48879.0,18.54,0
10000, 36 months,8.49,6,11,OWN,32956.0,15.07,0
15000, 36 months,15.96,4,9,MORTGAGE,106000.0,4.32,0
13050, 60 months,22.2,2,3,MORTGAGE,71000.0,11.89,1
15000, 60 months,13.49,4,2,RENT,31000.0,18.46,1
5000, 36 months,11.71,5,3,RENT,45500.0,11.42,0
3500, 36 months,11.83,5,2,RENT,90000.0,4.33,1
35000, 60 months,25.28,1,8,OWN,82000.0,21.51,1
4750, 36 months,17.76,3,7,RENT,31200.0,16.15,1
9000, 36 months,7.51,6,5,RENT,80400.0,7.33,0
5650, 36 months,15.99,3,1,OWN,20000.0,10.92,0
11000, 36 months,7.49,6,11,RENT,38400.0,25.38,0
5000, 36 months,10.65,5,3,RENT,28800.0,22.75,0
30000, 60 months,20.89,1,5,RENT,68000.0,16.91,0
10500, 36 months,9.38,6,2,RENT,55000.0,6.41,1
10000, 36 months,10.65,5,7,RENT,27000.0,11.47,0
10000, 36 months,5.99,6,11,MORTGAGE,120000.0,15.61,0
8000, 36 months,18.25,3,1,RENT,80000.0,10.71,1
9750, 36 months,16.77,3,1,RENT,24300.0,12.74,0
1200, 36 months,9.67,5,3,MORTGAGE,30000.0,21.4,0
21250, 60 months,9.99,5,4,MORTGAGE,64000.0,24.66,1
34000, 60 months,14.27,4,1,MORTGAGE,145000.0,4.97,0
8000, 36 months,14.59,3,1,RENT,41600.0,11.59,1
10000, 36 months,16.77,3,4,RENT,49000.0,20.4,0
14400, 36 months,15.27,4,11,RENT,58977.0,12.88,0
4750, 36 months,5.99,6,3,RENT,60000.0,6.22,0
10000, 36 months,7.49,6,4,RENT,50000.0,9.91,0
3000, 36 months,8.9,6,3,MORTGAGE,22800.0,14.26,1
24000, 60 months,15.88,4,10,MORTGAGE,70000.0,17.47,1
5825, 36 months,15.22,4,11,RENT,43000.0,17.69,1
12000, 60 months,9.91,5,11,MORTGAGE,70008.0,8.02,1
12000, 36 months,7.49,6,9,MORTGAGE,120000.0,11.05,0
12000, 36 months,13.49,4,5,RENT,42000.0,12.66,0
26325, 36 months,24.08,1,5,MORTGAGE,67489.0,18.3,1
6000, 36 months,15.23,4,3,RENT,28800.0,11.46,0
1100, 36 months,14.65,4,6,MORTGAGE,36000.0,12.2,1
5600, 60 months,18.39,2,11,RENT,67200.0,13.54,1
14000, 36 months,6.03,6,11,MORTGAGE,85000.0,8.02,0
7600, 36 months,8.49,6,10,RENT,18000.0,13.67,1
10000, 60 months,17.43,2,1,RENT,90000.0,11.95,1
7000, 36 months,8.49,6,6,RENT,118000.0,10.9,0
8400, 36 months,10.99,5,8,MORTGAGE,37000.0,20.66,0
12000, 60 months,13.23,4,1,RENT,40000.0,20.49,1
3000, 36 months,11.11,5,3,RENT,76000.0,23.94,1
10000, 60 months,10.37,5,11,OWN,60000.0,24.08,1
11000, 36 months,10.59,5,4,RENT,46000.0,14.71,0
7000, 36 months,14.3,4,11,RENT,125000.0,20.53,1
2900, 60 months,13.43,4,4,RENT,75600.0,14.9,1
16000, 60 months,19.91,2,11,MORTGAGE,78000.0,18.38,1
2700, 36 months,14.27,4,4,RENT,24000.0,24.6,0
15850, 36 months,9.71,5,8,MORTGAGE,36000.0,12.6,1
5300, 36 months,6.62,6,4,RENT,65000.0,2.99,0
9600, 36 months,7.9,6,11,RENT,60000.0,19.82,0
21725, 36 months,18.55,3,11,MORTGAGE,49000.0,19.06,1
7000, 36 months,13.68,4,8,MORTGAGE,35000.0,12.48,1
1500, 36 months,7.51,6,2,RENT,30000.0,19.24,0
30000, 60 months,13.43,4,6,MORTGAGE,110000.0,25.67,1
4000, 36 months,6.62,6,10,MORTGAGE,80000.0,10.48,0
15000, 36 months,15.88,4,11,OWN,88000.0,23.62,1
3800, 36 months,24.99,1,5,MORTGAGE,35000.0,6.79,1
6400, 36 months,6.62,6,11,RENT,112000.0,2.12,0
30000, 60 months,25.57,1,11,OWN,75000.0,5.01,1
17000, 60 months,12.68,4,4,RENT,36000.0,24.3,1
10800, 36 months,16.29,3,7,RENT,48000.0,17.27,0
7500, 36 months,10.99,5,11,MORTGAGE,120000.0,8.52,0
29100, 36 months,15.99,3,9,RENT,70000.0,22.37,0
8000, 36 months,15.99,3,6,MORTGAGE,65000.0,9.23,0
16000, 36 months,10.99,5,11,OWN,98000.0,10.16,0
10000, 36 months,8.49,6,3,MORTGAGE,86748.0,10.76,0
3000, 36 months,14.65,4,1,MORTGAGE,68000.0,5.19,0
2500, 36 months,14.74,3,3,RENT,18000.0,6.93,1
18000, 60 months,11.71,5,8,MORTGAGE,55000.0,2.03,0
25000, 60 months,16.2,4,11,MORTGAGE,68000.0,19.17,1
8000, 36 months,15.61,4,11,RENT,82000.0,14.09,1
1500, 36 months,9.91,5,11,RENT,48000.0,17.55,0
5125, 36 months,8.49,6,11,MORTGAGE,63500.0,23.64,0
12000, 60 months,11.49,5,4,RENT,28000.0,9.21,1
8000, 36 months,7.49,6,1,RENT,50000.0,6.48,0
6600, 36 months,9.91,5,2,MORTGAGE,100000.0,15.53,0
18000, 36 months,5.99,6,9,RENT,65000.0,7.2,0
5000, 36 months,10.59,5,2,MORTGAGE,51600.0,15.49,0
8000, 36 months,10.46,5,11,RENT,120000.0,11.28,1
14575, 60 months,23.7,1,4,RENT,80559.0,7.61,1
2650, 36 months,7.4,6,11,RENT,10000.0,1.2,1
13800, 60 months,12.69,5,11,MORTGAGE,86400.0,1.18,0
5975, 36 months,12.99,4,6,MORTGAGE,26400.0,6.68,0
35000, 60 months,13.49,4,11,MORTGAGE,73000.0,27.04,0
1500, 36 months,16.29,3,1,OWN,48000.0,8.97,1
1500, 36 months,10.39,5,2,RENT,35000.0,13.17,1
9000, 36 months,6.54,6,2,RENT,35000.0,4.77,1
35000, 60 months,19.52,3,11,MORTGAGE,103000.0,12.15,1
25000, 36 months,13.16,4,6,MORTGAGE,125000.0,8.24,1
12800, 36 months,12.69,5,0,RENT,40000.0,20.46,0
5600, 36 months,19.22,3,10,RENT,54000.0,28.16,1
29500, 60 months,24.08,1,8,MORTGAGE,67500.0,15.11,1
5000, 36 months,10.59,5,7,MORTGAGE,26688.0,13.98,0
3500, 36 months,12.21,5,10,RENT,51996.0,15.07,1
18000, 36 months,7.9,6,4,MORTGAGE,46000.0,10.17,0
4000, 36 months,19.52,3,0,RENT,40000.0,19.17,1
3000, 36 months,9.99,5,6,MORTGAGE,31200.0,5.81,0
16000, 36 months,7.9,6,6,RENT,30000.0,17.88,0
25000, 36 months,9.25,5,3,MORTGAGE,250000.0,20.15,1
20125, 60 months,16.2,4,11,RENT,45669.0,24.79,1
8575, 36 months,13.49,4,8,MORTGAGE,63000.0,21.1,0
6000, 36 months,8.9,6,11,MORTGAGE,76000.0,23.35,0
12250, 36 months,6.62,6,8,MORTGAGE,52833.0,23.87,0
7000, 36 months,11.59,4,5,RENT,64008.0,10.63,1
8000, 60 months,12.61,4,11,MORTGAGE,55000.0,10.95,1
22250, 60 months,24.08,1,9,OWN,50000.0,33.65,1
7500, 36 months,13.22,4,6,MORTGAGE,44500.0,22.52,1
32000, 36 months,19.03,2,11,MORTGAGE,68000.0,4.55,0
35000, 60 months,16.4,2,1,MORTGAGE,115000.0,6.47,1
24000, 36 months,19.69,2,9,MORTGAGE,119000.0,14.81,1
10000, 36 months,16.89,3,11,MORTGAGE,56000.0,12.73,1
8000, 36 months,19.79,1,3,RENT,35000.0,10.63,1
10000, 36 months,12.69,5,5,RENT,45000.0,22.61,0
12000, 36 months,6.62,6,7,MORTGAGE,90000.0,14.76,0
12000, 36 months,12.42,5,11,RENT,42000.0,21.49,0
16000, 36 months,7.49,6,6,RENT,80000.0,11.54,0
17625, 36 months,21.6,2,1,RENT,86000.0,9.54,1
12300, 60 months,16.78,4,7,RENT,44346.0,23.06,1
14400, 60 months,15.22,4,11,MORTGAGE,60000.0,6.61,1
5000, 36 months,11.89,5,5,MORTGAGE,30000.0,18.2,1
20000, 36 months,11.83,5,1,RENT,240000.0,2.73,1
10000, 36 months,13.11,4,11,RENT,32000.0,24.45,1
9000, 36 months,15.88,4,6,MORTGAGE,90000.0,26.0,1
21250, 60 months,25.28,1,7,RENT,52000.0,27.29,1
22050, 60 months,21.7,2,11,MORTGAGE,65000.0,12.46,1
24000, 36 months,16.08,1,11,MORTGAGE,105900.0,20.39,1
18000, 60 months,16.77,2,8,RENT,56000.0,15.71,1
14000, 36 months,16.29,3,8,OWN,85000.0,16.76,0
12000, 60 months,21.0,2,3,RENT,40000.0,23.43,1
8000, 36 months,14.96,3,3,RENT,42000.0,4.46,1
27500, 60 months,12.69,5,7,RENT,78000.0,17.23,0
35000, 60 months,18.64,2,11,RENT,85602.0,20.66,1
5600, 36 months,11.14,5,8,RENT,48000.0,18.8,0
4800, 60 months,17.49,3,9,RENT,70248.0,23.35,1
35000, 60 months,20.99,1,3,MORTGAGE,350000.0,12.95,0
