loan_amnt,term,int_rate,credit,emp_length,home_ownership,annual_inc,purpose,dti,bad_loans
8875, 36 months,18.49,D,10+ years,OWN,60000.0,debt_consolidation,12.02,1
15400, 36 months,18.49,D,5 years,RENT,39000.0,credit_card,11.85,1
10000, 36 months,10.99,B,4 years,MORTGAGE,43680.0,debt_consolidation,10.82,0
18600, 36 months,7.62,A,10+ years,MORTGAGE,94000.0,debt_consolidation,13.89,0
5400, 36 months,8.39,A,< 1 year,RENT,300000.0,credit_card,1.22,0
12000, 36 months,15.61,C,10+ years,MORTGAGE,126000.0,debt_consolidation,20.78,0
16950, 36 months,15.8,C,9 years,RENT,77000.0,debt_consolidation,17.24,1
20000, 60 months,9.67,B,10+ years,MORTGAGE,148000.0,home_improvement,6.94,0
23050, 60 months,16.29,D,10+ years,RENT,55000.0,debt_consolidation,16.76,0
20475, 36 months,18.92,D,3 years,RENT,61011.0,debt_consolidation,28.74,1
2750, 36 months,12.99,B,7 years,RENT,46000.0,credit_card,20.73,0
8000, 36 months,13.65,C,8 years,RENT,38000.0,debt_consolidation,21.57,0
16800, 36 months,14.65,C,10+ years,MORTGAGE,94000.0,debt_consolidation,7.69,1
5000, 36 months,12.12,B,1 year,RENT,25000.0,debt_consolidation,12.91,1
3500, 36 months,8.9,A,5 years,RENT,30000.0,debt_consolidation,15.21,1
8000, 36 months,16.59,D,10+ years,RENT,33000.0,credit_card,9.35,0
7200, 36 months,15.31,C,10+ years,RENT,35500.0,debt_consolidation,16.16,1
20000, 60 months,16.29,D,10+ years,RENT,75000.0,debt_consolidation,12.77,0
18200, 60 months,22.47,E,7 years,MORTGAGE,54000.0,debt_consolidation,20.64,1
28000, 36 months,14.09,B,< 1 year,RENT,95000.0,credit_card,9.5,1
3000, 36 months,18.25,D,5 years,MORTGAGE,95000.0,medical,11.27,0
28000, 60 months,18.25,D,1 year,MORTGAGE,100000.0,debt_consolidation,21.32,1
15875, 36 months,14.09,B,10+ years,MORTGAGE,40000.0,debt_consolidation,28.32,1
25000, 36 months,13.53,B,10+ years,RENT,73000.0,other,21.09,0
12450, 60 months,22.45,E,5 years,RENT,65000.0,credit_card,23.82,1
10000, 60 months,24.5,F,1 year,RENT,55000.0,small_business,24.11,0
20000, 36 months,13.99,C,< 1 year,RENT,85000.0,other,22.39,1
16000, 36 months,14.16,C,10+ years,MORTGAGE,67000.0,small_business,15.73,0
5000, 36 months,7.62,A,1 year,MORTGAGE,100000.0,debt_consolidation,4.86,0
1800, 36 months,8.9,A,1 year,OWN,20000.0,car,14.53,1
3000, 36 months,7.9,A,4 years,RENT,38000.0,medical,11.07,1
10000, 36 months,11.99,B,2 years,MORTGAGE,40000.0,debt_consolidation,17.97,0
12000, 36 months,13.11,B,4 years,MORTGAGE,45000.0,other,26.48,1
16000, 36 months,15.8,C,5 years,MORTGAGE,76000.0,debt_consolidation,7.94,1
28000, 60 months,16.29,D,5 years,OWN,245000.0,debt_consolidation,6.74,1
16825, 60 months,19.99,E,10+ years,RENT,47000.0,debt_consolidation,27.45,1
20000, 36 months,13.65,C,10+ years,MORTGAGE,131000.0,credit_card,20.97,0
10000, 36 months,13.98,C,4 years,MORTGAGE,62000.0,credit_card,26.58,1
10000, 60 months,19.22,D,1 year,RENT,48000.0,other,23.55,1
10000, 60 months,14.47,C,3 years,MORTGAGE,52000.0,debt_consolidation,14.45,0
10000, 36 months,12.99,B,10+ years,MORTGAGE,100000.0,debt_consolidation,17.56,0
35000, 60 months,17.27,D,1 year,MORTGAGE,115000.0,debt_consolidation,15.48,1
8400, 36 months,13.11,B,10+ years,RENT,49700.0,debt_consolidation,19.69,1
15000, 36 months,11.14,B,4 years,MORTGAGE,54000.0,debt_consolidation,11.02,1
15000, 36 months,9.67,B,2 years,MORTGAGE,60000.0,debt_consolidation,19.64,0
15000, 36 months,17.77,D,7 years,RENT,42000.0,debt_consolidation,22.45,1
10800, 36 months,14.09,B,4 years,MORTGAGE,79000.0,debt_consolidation,12.74,1
5175, 36 months,7.9,A,6 years,MORTGAGE,43000.0,home_improvement,12.25,1
35000, 60 months,19.47,D,10+ years,MORTGAGE,105000.0,debt_consolidation,17.38,0
16000, 36 months,13.65,C,5 years,OWN,76000.0,home_improvement,11.61,0
15000, 36 months,17.57,D,10+ years,MORTGAGE,86000.0,debt_consolidation,29.2,0
16800, 36 months,18.92,D,1 year,RENT,55000.0,debt_consolidation,33.43,0
18075, 36 months,10.16,B,10+ years,MORTGAGE,60000.0,debt_consolidation,24.64,1
7500, 60 months,19.22,D,5 years,RENT,52000.0,debt_consolidation,16.04,1
12000, 36 months,7.62,A,7 years,MORTGAGE,200000.0,debt_consolidation,7.01,0
10000, 36 months,13.11,B,3 years,MORTGAGE,144000.0,debt_consolidation,4.69,1
2000, 36 months,14.16,C,10+ years,RENT,41000.0,major_purchase,3.13,0
3525, 36 months,14.99,C,10+ years,MORTGAGE,55000.0,debt_consolidation,8.42,0
25600, 60 months,23.4,E,9 years,MORTGAGE,78500.0,debt_consolidation,5.75,0
2800, 36 months,10.16,B,3 years,RENT,23000.0,credit_card,34.59,1
10625, 36 months,9.67,B,6 years,RENT,24000.0,credit_card,17.7,0
5800, 36 months,13.11,B,2 years,RENT,20000.0,debt_consolidation,28.0,1
6800, 36 months,19.22,D,10+ years,MORTGAGE,85000.0,debt_consolidation,1.82,0
4000, 36 months,12.49,B,< 1 year,RENT,60000.0,debt_consolidation,14.68,0
8250, 36 months,14.65,C,10+ years,MORTGAGE,71200.0,credit_card,14.29,1
17125, 60 months,24.08,F,10+ years,MORTGAGE,41000.0,debt_consolidation,33.49,0
16150, 36 months,14.64,C,1 year,MORTGAGE,45000.0,debt_consolidation,19.17,0
2125, 36 months,8.9,A,2 years,MORTGAGE,35000.0,credit_card,34.83,1
8000, 36 months,11.99,B,6 years,RENT,45000.0,debt_consolidation,30.32,0
17875, 60 months,16.99,D,6 years,RENT,80000.0,credit_card,16.73,0
5175, 36 months,16.59,D,2 years,MORTGAGE,24000.0,debt_consolidation,11.0,1
8575, 60 months,18.75,D,2 years,OWN,28800.0,debt_consolidation,27.29,1
35000, 36 months,14.64,C,2 years,MORTGAGE,120000.0,debt_consolidation,19.87,0
12000, 36 months,10.99,B,2 years,OWN,79611.0,major_purchase,10.13,0
15000, 36 months,6.62,A,10+ years,MORTGAGE,62000.0,credit_card,17.18,0
9750, 36 months,18.75,D,10+ years,MORTGAGE,43742.0,debt_consolidation,27.54,1
23850, 60 months,21.97,E,4 years,RENT,48000.0,house,18.88,1
18900, 36 months,8.9,A,8 years,RENT,70000.0,credit_card,24.81,0
5500, 36 months,14.49,C,< 1 year,OWN,24960.0,debt_consolidation,16.63,0
22800, 36 months,17.57,D,4 years,MORTGAGE,60000.0,home_improvement,15.7,0
1850, 36 months,15.61,C,1 year,MORTGAGE,28000.0,debt_consolidation,18.35,0
13200, 60 months,13.65,C,10+ years,MORTGAGE,60000.0,debt_consolidation,14.5,0
10000, 60 months,16.99,D,10+ years,RENT,72000.0,debt_consolidation,6.78,0
10000, 36 months,13.11,B,6 years,MORTGAGE,29000.0,debt_consolidation,23.83,1
6000, 36 months,7.9,A,10+ years,MORTGAGE,42000.0,debt_consolidation,30.29,1
2625, 36 months,19.99,E,< 1 year,RENT,32000.0,other,25.88,0
33000, 60 months,14.16,C,7 years,MORTGAGE,109000.0,debt_consolidation,21.36,0
18000, 36 months,19.05,D,8 years,MORTGAGE,45000.0,credit_card,11.2,1
13000, 36 months,13.65,C,10+ years,OWN,88000.0,debt_consolidation,12.72,1
8225, 36 months,15.61,C,6 years,RENT,98000.0,credit_card,9.17,0
10000, 36 months,7.9,A,3 years,MORTGAGE,50000.0,debt_consolidation,27.15,0
9550, 36 months,15.31,C,3 years,RENT,65000.0,debt_consolidation,23.15,1
14900, 60 months,21.18,E,10+ years,RENT,60000.0,debt_consolidation,26.8,0
28325, 60 months,23.43,F,3 years,MORTGAGE,95800.0,debt_consolidation,21.36,0
9000, 36 months,17.77,D,10+ years,MORTGAGE,36000.0,debt_consolidation,30.73,1
3125, 36 months,12.49,B,6 years,MORTGAGE,30000.0,debt_consolidation,4.6,0
23000, 36 months,12.99,B,10+ years,MORTGAGE,75500.0,credit_card,10.9,0
26000, 36 months,14.16,C,2 years,RENT,141980.0,car,10.57,1
15000, 60 months,17.57,D,10+ years,MORTGAGE,45000.0,home_improvement,15.73,0
12000, 36 months,10.15,B,9 years,RENT,52000.0,credit_card,12.55,0
11000, 36 months,18.75,D,< 1 year,RENT,40000.0,credit_card,6.39,1
14075, 36 months,16.29,D,10+ years,MORTGAGE,50000.0,other,22.9,1
28000, 36 months,7.62,A,10+ years,OWN,165000.0,credit_card,16.5,0
22250, 36 months,15.8,C,10+ years,MORTGAGE,56508.0,debt_consolidation,18.39,1
5000, 36 months,15.31,C,8 years,RENT,52000.0,major_purchase,12.44,1
10000, 36 months,15.31,C,10+ years,MORTGAGE,41000.0,debt_consolidation,34.92,1
10000, 36 months,14.09,B,10+ years,MORTGAGE,42000.0,debt_consolidation,8.71,1
7175, 36 months,13.65,C,3 years,RENT,23500.0,other,20.89,0
15000, 36 months,19.99,E,1 year,RENT,60000.0,debt_consolidation,32.15,0
21000, 36 months,7.9,A,10+ years,MORTGAGE,180000.0,debt_consolidation,20.22,0
21000, 60 months,16.29,D,2 years,RENT,140000.0,debt_consolidation,19.41,0
5750, 36 months,15.31,C,< 1 year,RENT,30000.0,debt_consolidation,12.12,1
12000, 36 months,8.39,A,10+ years,MORTGAGE,72000.0,credit_card,20.77,0
11700, 36 months,10.15,B,2 years,RENT,49000.0,debt_consolidation,29.64,0
10800, 36 months,10.15,B,5 years,MORTGAGE,87000.0,debt_consolidation,10.44,0
6600, 36 months,14.33,C,< 1 year,RENT,26000.0,debt_consolidation,19.89,1
17600, 60 months,16.59,D,10+ years,MORTGAGE,40000.0,debt_consolidation,23.73,0
10000, 36 months,14.33,C,10+ years,RENT,57000.0,credit_card,5.94,1
20000, 36 months,13.11,B,10+ years,RENT,55000.0,debt_consolidation,20.44,1
10000, 36 months,12.99,C,10+ years,RENT,119000.0,debt_consolidation,16.81,0
6500, 36 months,8.9,A,7 years,RENT,30000.0,debt_consolidation,29.22,1
15500, 36 months,13.67,B,1 year,RENT,30000.0,credit_card,19.81,1
12000, 60 months,17.57,D,1 year,RENT,75000.0,debt_consolidation,22.73,0
35000, 60 months,23.33,F,8 years,MORTGAGE,78500.0,debt_consolidation,24.49,1
2100, 36 months,9.67,B,3 years,RENT,35000.0,credit_card,23.05,0
4125, 36 months,19.47,D,< 1 year,OWN,396000.0,small_business,2.29,1
10000, 36 months,15.81,C,10+ years,RENT,55250.0,credit_card,10.6,1
35000, 60 months,19.03,E,8 years,OWN,70000.0,debt_consolidation,18.84,1
6500, 36 months,10.99,B,2 years,MORTGAGE,70000.0,debt_consolidation,9.98,1
20000, 60 months,20.2,E,8 years,MORTGAGE,61000.0,debt_consolidation,21.62,0
6000, 36 months,6.49,A,< 1 year,RENT,81000.0,credit_card,5.21,0
11000, 36 months,11.99,B,4 years,RENT,71500.0,credit_card,25.19,0
10000, 36 months,16.24,C,9 years,RENT,45000.0,debt_consolidation,27.23,0
6000, 36 months,14.16,C,9 years,MORTGAGE,34200.0,debt_consolidation,17.57,0
10000, 36 months,13.11,B,2 years,RENT,60000.0,other,17.72,1
4550, 36 months,13.98,C,7 years,RENT,72000.0,credit_card,3.33,0
18000, 36 months,12.99,B,5 years,OWN,115000.0,home_improvement,2.62,0
4200, 36 months,14.09,B,10+ years,MORTGAGE,56000.0,other,20.64,1
9450, 36 months,7.9,A,3 years,RENT,35000.0,debt_consolidation,8.88,1
2500, 36 months,10.99,B,7 years,MORTGAGE,32000.0,credit_card,9.79,0
17000, 60 months,22.95,F,7 years,RENT,41000.0,credit_card,9.95,1
1000, 36 months,10.74,B,2 years,RENT,13200.0,debt_consolidation,9.0,1
3000, 36 months,19.22,D,6 years,MORTGAGE,62000.0,debt_consolidation,26.55,1
30750, 60 months,17.27,C,5 years,MORTGAGE,82000.0,debt_consolidation,21.34,1
3000, 36 months,12.12,B,< 1 year,RENT,48000.0,other,11.93,1
6000, 36 months,12.12,B,1 year,RENT,50000.0,debt_consolidation,29.78,1
1500, 36 months,14.16,C,8 years,MORTGAGE,120000.0,car,14.63,0
21350, 60 months,17.57,D,< 1 year,RENT,51000.0,debt_consolidation,8.0,0
15000, 60 months,15.61,C,10+ years,RENT,45000.0,other,13.09,0
8250, 36 months,22.4,E,1 year,RENT,35000.0,debt_consolidation,15.74,0
11000, 60 months,14.99,C,< 1 year,OWN,36800.0,debt_consolidation,17.19,0
24000, 60 months,19.99,E,10+ years,MORTGAGE,110000.0,debt_consolidation,11.65,0
3000, 36 months,14.09,B,9 years,MORTGAGE,60000.0,car,11.94,1
23200, 36 months,6.03,A,2 years,RENT,65000.0,debt_consolidation,17.17,0
9000, 36 months,10.99,B,10+ years,OWN,24000.0,debt_consolidation,23.35,0
16000, 60 months,20.5,E,9 years,MORTGAGE,75000.0,debt_consolidation,34.08,1
20000, 60 months,18.55,D,10+ years,RENT,70000.0,debt_consolidation,6.86,1
10775, 36 months,16.29,C,1 year,RENT,32000.0,debt_consolidation,21.82,1
15000, 36 months,19.05,D,3 years,RENT,52000.0,other,18.16,1
8225, 36 months,12.99,B,8 years,RENT,52000.0,credit_card,15.19,0
1500, 36 months,6.49,A,10+ years,MORTGAGE,120000.0,major_purchase,27.91,0
35000, 36 months,15.8,C,10+ years,RENT,80000.0,debt_consolidation,20.29,1
18500, 60 months,20.49,E,8 years,MORTGAGE,74673.0,debt_consolidation,13.88,1
15300, 36 months,7.62,A,10+ years,MORTGAGE,65000.0,debt_consolidation,17.7,0
5000, 36 months,12.49,B,10+ years,RENT,75519.0,debt_consolidation,15.46,0
14000, 36 months,8.9,A,7 years,MORTGAGE,82000.0,credit_card,8.0,1
25000, 36 months,12.99,B,2 years,RENT,116000.0,credit_card,6.15,0
18000, 36 months,19.99,E,10+ years,MORTGAGE,101000.0,debt_consolidation,11.77,1
2000, 36 months,14.09,B,3 years,RENT,24000.0,debt_consolidation,21.35,1
7200, 36 months,8.9,A,10+ years,RENT,14500.0,major_purchase,10.92,1
20000, 60 months,15.61,C,10+ years,MORTGAGE,62000.0,credit_card,24.39,0
22000, 36 months,10.99,B,1 year,RENT,104000.0,debt_consolidation,14.69,0
24000, 60 months,23.83,F,10+ years,MORTGAGE,75000.0,debt_consolidation,8.91,1
18825, 60 months,25.57,F,10+ years,MORTGAGE,55449.0,debt_consolidation,26.04,0
24000, 36 months,14.64,C,3 years,RENT,85000.0,debt_consolidation,13.99,0
11300, 36 months,15.31,C,4 years,RENT,42000.0,debt_consolidation,22.17,0
7775, 36 months,15.61,C,9 years,MORTGAGE,76000.0,debt_consolidation,10.5,0
11200, 36 months,13.65,C,4 years,RENT,136400.0,debt_consolidation,7.41,0
20000, 36 months,18.49,D,< 1 year,RENT,120000.0,credit_card,13.99,1
28000, 36 months,7.9,A,4 years,RENT,59000.0,small_business,13.83,1
20400, 60 months,14.49,C,1 year,MORTGAGE,59000.0,credit_card,8.56,0
27575, 60 months,23.63,F,5 years,MORTGAGE,70000.0,debt_consolidation,18.96,1
28000, 36 months,11.67,B,4 years,RENT,75000.0,debt_consolidation,16.08,0
8400, 36 months,11.67,B,8 years,RENT,60000.0,debt_consolidation,4.4,0
8000, 36 months,15.96,C,3 years,RENT,42000.0,credit_card,6.91,1
10000, 36 months,15.31,C,< 1 year,RENT,30000.0,debt_consolidation,21.48,1
4450, 36 months,19.72,D,1 year,RENT,20000.0,credit_card,6.18,1
21000, 36 months,9.67,B,6 years,MORTGAGE,150000.0,debt_consolidation,13.52,0
10000, 36 months,18.64,E,8 years,OWN,100000.0,home_improvement,4.55,1
16000, 60 months,20.49,E,10+ years,MORTGAGE,60000.0,home_improvement,20.06,0
15000, 36 months,18.92,D,2 years,RENT,70000.0,other,17.74,0
9000, 36 months,9.67,B,4 years,MORTGAGE,60000.0,debt_consolidation,19.02,0
7500, 36 months,11.99,B,6 years,MORTGAGE,50000.0,debt_consolidation,24.58,1
15000, 36 months,10.15,B,10+ years,RENT,60000.0,debt_consolidation,13.22,1
18000, 60 months,18.64,E,5 years,RENT,41000.0,debt_consolidation,12.12,1
6675, 36 months,12.99,C,9 years,RENT,60000.0,debt_consolidation,10.22,1
14200, 60 months,21.97,E,5 years,MORTGAGE,43316.0,debt_consolidation,10.94,1
16000, 36 months,13.11,B,5 years,MORTGAGE,99000.0,credit_card,18.64,1
11950, 36 months,13.65,C,9 years,OWN,72000.0,credit_card,20.97,1
9500, 36 months,11.99,B,10+ years,MORTGAGE,80000.0,home_improvement,12.74,0
15000, 36 months,7.62,A,3 years,MORTGAGE,85000.0,debt_consolidation,12.01,0
9500, 36 months,18.24,D,< 1 year,OWN,34000.0,debt_consolidation,7.48,0
15000, 36 months,18.25,D,< 1 year,RENT,75000.0,other,17.2,1
13200, 36 months,8.9,A,9 years,RENT,50000.0,debt_consolidation,18.89,1
20000, 36 months,7.9,A,7 years,MORTGAGE,90000.0,credit_card,16.45,1
8200, 36 months,12.12,B,10+ years,RENT,60000.0,debt_consolidation,14.28,1
10000, 60 months,14.16,C,10+ years,MORTGAGE,72000.0,credit_card,17.25,0
11900, 60 months,15.61,D,6 years,MORTGAGE,52000.0,debt_consolidation,17.12,0
10200, 36 months,14.27,C,< 1 year,RENT,133000.0,debt_consolidation,11.47,1
21000, 60 months,17.27,C,1 year,MORTGAGE,78500.0,debt_consolidation,27.53,1
10000, 36 months,12.99,B,10+ years,RENT,47000.0,debt_consolidation,10.65,0
6000, 36 months,10.99,B,6 years,MORTGAGE,21000.0,debt_consolidation,6.4,0
12000, 60 months,18.25,D,< 1 year,RENT,70775.0,debt_consolidation,25.28,0
25975, 60 months,21.0,E,10+ years,OWN,65000.0,other,15.73,1
10000, 36 months,13.53,B,10+ years,MORTGAGE,41000.0,debt_consolidation,12.27,0
8000, 36 months,12.99,B,3 years,MORTGAGE,50000.0,debt_consolidation,19.83,0
14000, 36 months,13.65,C,2 years,MORTGAGE,48000.0,debt_consolidation,22.17,1
11975, 36 months,17.57,D,7 years,RENT,150000.0,debt_consolidation,2.21,0
3500, 36 months,7.62,A,3 years,MORTGAGE,63000.0,debt_consolidation,17.5,0
18000, 36 months,19.52,E,10+ years,MORTGAGE,87000.0,home_improvement,4.77,0
16000, 36 months,18.25,D,4 years,OWN,54000.0,debt_consolidation,9.95,1
12000, 60 months,12.99,B,10+ years,MORTGAGE,49500.0,debt_consolidation,7.9,0
1200, 36 months,22.45,E,10+ years,MORTGAGE,45000.0,small_business,31.63,1
9300, 36 months,13.65,C,2 years,RENT,40000.0,credit_card,18.48,0
20000, 60 months,22.45,E,10+ years,MORTGAGE,75000.0,home_improvement,5.97,1
12000, 60 months,14.16,C,10+ years,MORTGAGE,85000.0,credit_card,12.22,0
15875, 36 months,13.11,B,2 years,MORTGAGE,130000.0,debt_consolidation,17.26,1
9500, 36 months,12.12,B,10+ years,OTHER,70000.0,debt_consolidation,26.21,1
15000, 36 months,9.91,B,10+ years,RENT,47000.0,debt_consolidation,15.03,1
22000, 36 months,10.99,B,10+ years,MORTGAGE,90000.0,debt_consolidation,5.33,0
1600, 36 months,18.92,D,10+ years,RENT,56000.0,vacation,22.17,0
10000, 36 months,19.22,D,4 years,RENT,80000.0,debt_consolidation,13.91,0
12050, 36 months,12.12,B,7 years,RENT,40000.0,debt_consolidation,28.2,1
5500, 36 months,8.9,A,< 1 year,MORTGAGE,43000.0,debt_consolidation,17.31,0
8000, 36 months,19.05,D,5 years,RENT,38000.0,medical,31.86,1
7000, 36 months,12.12,B,< 1 year,RENT,100000.0,credit_card,14.3,1
1250, 36 months,14.49,C,9 years,RENT,25000.0,debt_consolidation,13.49,0
12875, 60 months,23.63,F,< 1 year,RENT,48000.0,debt_consolidation,21.53,1
20000, 36 months,13.98,C,10+ years,MORTGAGE,125000.0,other,20.98,1
16000, 60 months,20.5,E,1 year,RENT,60000.0,debt_consolidation,6.76,1
35000, 60 months,21.49,E,10+ years,RENT,110000.0,debt_consolidation,16.84,1
14350, 36 months,18.25,D,5 years,MORTGAGE,40000.0,debt_consolidation,18.51,1
20000, 60 months,24.08,F,10+ years,MORTGAGE,100000.0,credit_card,8.29,0
28000, 36 months,20.5,E,5 years,RENT,74000.0,debt_consolidation,14.56,1
15000, 36 months,19.05,D,1 year,OWN,60000.0,debt_consolidation,10.94,1
25900, 60 months,15.61,C,10+ years,OWN,101000.0,debt_consolidation,10.54,0
10000, 36 months,12.49,B,9 years,OWN,109000.0,debt_consolidation,26.74,0
14000, 36 months,13.11,B,10+ years,RENT,44909.0,other,20.31,1
24000, 60 months,19.99,E,7 years,MORTGAGE,90000.0,debt_consolidation,18.72,0
20000, 36 months,8.9,A,8 years,MORTGAGE,84000.0,credit_card,4.91,0
8000, 36 months,15.8,C,7 years,MORTGAGE,62000.0,debt_consolidation,20.32,1
10800, 36 months,16.24,C,1 year,RENT,37000.0,debt_consolidation,30.17,1
10000, 60 months,17.57,D,9 years,RENT,49920.0,debt_consolidation,27.19,1
25000, 36 months,7.9,A,10+ years,MORTGAGE,137974.0,credit_card,5.31,0
9475, 36 months,14.16,C,10+ years,OWN,27800.0,debt_consolidation,28.32,1
8825, 36 months,13.11,B,10+ years,MORTGAGE,100000.0,debt_consolidation,15.34,1
10000, 60 months,24.08,F,8 years,RENT,35000.0,medical,9.64,1
19825, 60 months,24.99,F,5 years,MORTGAGE,87000.0,debt_consolidation,5.36,0
4000, 36 months,7.9,A,< 1 year,RENT,32524.0,credit_card,15.83,0
15225, 36 months,16.59,D,1 year,RENT,45000.0,debt_consolidation,29.76,1
10000, 36 months,8.9,A,10+ years,MORTGAGE,56517.0,debt_consolidation,25.33,1
18000, 36 months,14.33,C,10+ years,RENT,60000.0,debt_consolidation,19.0,1
10000, 60 months,12.49,B,10+ years,MORTGAGE,71000.0,debt_consolidation,6.3,0
11500, 36 months,19.72,D,< 1 year,RENT,45000.0,medical,28.69,1
14000, 36 months,9.67,B,10+ years,RENT,70000.0,credit_card,21.69,0
4375, 36 months,16.24,C,8 years,MORTGAGE,62000.0,debt_consolidation,3.15,0
16000, 36 months,6.03,A,10+ years,MORTGAGE,125000.0,credit_card,10.88,0
3500, 36 months,11.99,B,9 years,MORTGAGE,80000.0,debt_consolidation,16.92,1
15850, 36 months,16.29,C,5 years,MORTGAGE,40560.0,wedding,19.79,1
11400, 36 months,9.67,B,10+ years,MORTGAGE,85000.0,home_improvement,18.24,0
6000, 36 months,14.99,C,< 1 year,MORTGAGE,80000.0,credit_card,7.08,0
35000, 60 months,21.48,E,6 years,RENT,78000.0,credit_card,11.8,1
33025, 60 months,19.99,E,8 years,MORTGAGE,72000.0,home_improvement,6.83,0
10000, 36 months,13.53,B,2 years,RENT,38600.0,credit_card,23.66,1
35000, 36 months,10.65,B,10+ years,MORTGAGE,75000.0,debt_consolidation,14.61,1
24000, 36 months,7.62,A,3 years,MORTGAGE,101000.0,credit_card,14.33,1
19150, 60 months,16.59,D,10+ years,MORTGAGE,42583.0,debt_consolidation,11.7,0
11200, 36 months,17.77,D,< 1 year,RENT,37000.0,debt_consolidation,16.15,1
10000, 36 months,6.62,A,6 years,RENT,75000.0,credit_card,10.38,1
10200, 36 months,18.25,D,9 years,MORTGAGE,40000.0,debt_consolidation,20.64,0
10000, 36 months,14.98,C,10+ years,MORTGAGE,100000.0,debt_consolidation,25.33,1
10000, 36 months,21.98,E,7 years,RENT,42000.0,debt_consolidation,25.51,1
20000, 36 months,12.99,B,10+ years,MORTGAGE,75500.0,debt_consolidation,14.66,0
20000, 60 months,13.35,C,10+ years,MORTGAGE,85000.0,credit_card,17.51,0
3800, 36 months,13.35,C,10+ years,RENT,52000.0,debt_consolidation,10.22,0
15200, 36 months,7.62,A,< 1 year,MORTGAGE,107000.0,credit_card,4.05,0
26000, 60 months,25.57,F,8 years,RENT,80000.0,debt_consolidation,27.54,1
